Tag,VR,Keyword
"(0068,6380)",LO,SurfaceModelLabel
"(0068,6390)",FD,SurfaceModelScalingFactor
"(0068,63A0)",SQ,MaterialsCodeSequence
"(0068,63A4)",SQ,CoatingMaterialsCodeSequence
"(0068,63A8)",SQ,ImplantTypeCodeSequence
"(0068,63AC)",SQ,FixationMethodCodeSequence
"(0068,63B0)",SQ,MatingFeatureSetsSequence
"(0068,63C0)",US,MatingFeatureSetID
"(0068,63D0)",LO,MatingFeatureSetLabel
"(0068,63E0)",SQ,MatingFeatureSequence
"(0068,63F0)",US,MatingFeatureID
"(0068,6400)",SQ,MatingFeatureDegreeOfFreedomSequence
"(0068,6410)",US,DegreeOfFreedomID
"(0068,6420)",CS,DegreeOfFreedomType
"(0068,6430)",SQ,TwoDMatingFeatureCoordinatesSequence
"(0068,6440)",US,ReferencedHPGLDocumentID
"(0068,6450)",FD,TwoDMatingPoint
"(0068,6460)",FD,TwoDMatingAxes
"(0068,6470)",SQ,TwoDDegreeOfFreedomSequence
"(0068,6490)",FD,ThreeDDegreeOfFreedomAxis
"(0068,64A0)",FD,RangeOfFreedom
"(0068,64C0)",FD,ThreeDMatingPoint
"(0068,64D0)",FD,ThreeDMatingAxes
"(0068,64F0)",FD,TwoDDegreeOfFreedomAxis
"(0068,6500)",SQ,PlanningLandmarkPointSequence
"(0068,6510)",SQ,PlanningLandmarkLineSequence
"(0068,6520)",SQ,PlanningLandmarkPlaneSequence
"(0068,6530)",US,PlanningLandmarkID
"(0068,6540)",LO,PlanningLandmarkDescription
"(0068,6545)",SQ,PlanningLandmarkIdentificationCodeSequence
"(0068,6550)",SQ,TwoDPointCoordinatesSequence
"(0068,6560)",FD,TwoDPointCoordinates
"(0068,6590)",FD,ThreeDPointCoordinates
"(0068,65A0)",SQ,TwoDLineCoordinatesSequence
"(0068,65B0)",FD,TwoDLineCoordinates
"(0068,65D0)",FD,ThreeDLineCoordinates
"(0068,65E0)",SQ,TwoDPlaneCoordinatesSequence
"(0068,65F0)",FD,TwoDPlaneIntersection
"(0068,6610)",FD,ThreeDPlaneOrigin
"(0068,6620)",FD,ThreeDPlaneNormal
"(0068,7001)",CS,ModelModification
"(0068,7002)",CS,ModelMirroring
"(0068,7003)",SQ,ModelUsageCodeSequence
"(0070,0001)",SQ,GraphicAnnotationSequence
"(0070,0002)",CS,GraphicLayer
"(0070,0003)",CS,BoundingBoxAnnotationUnits
"(0070,0004)",CS,AnchorPointAnnotationUnits
"(0070,0005)",CS,GraphicAnnotationUnits
"(0070,0006)",ST,UnformattedTextValue
"(0070,0008)",SQ,TextObjectSequence
"(0070,0009)",SQ,GraphicObjectSequence
"(0070,0010)",FL,BoundingBoxTopLeftHandCorner
"(0070,0011)",FL,BoundingBoxBottomRightHandCorner
"(0070,0012)",CS,BoundingBoxTextHorizontalJustification
"(0070,0014)",FL,AnchorPoint
"(0070,0015)",CS,AnchorPointVisibility
"(0070,0020)",US,GraphicDimensions
"(0070,0021)",US,NumberOfGraphicPoints
"(0070,0022)",FL,GraphicData
"(0070,0023)",CS,GraphicType
"(0070,0024)",CS,GraphicFilled
"(0070,0040)",IS,ImageRotationRetired
"(0070,0041)",CS,ImageHorizontalFlip
"(0070,0042)",US,ImageRotation
"(0070,0050)",US,DisplayedAreaTopLeftHandCornerTrial
"(0070,0051)",US,DisplayedAreaBottomRightHandCornerTrial
"(0070,0052)",SL,DisplayedAreaTopLeftHandCorner
"(0070,0053)",SL,DisplayedAreaBottomRightHandCorner
"(0070,005A)",SQ,DisplayedAreaSelectionSequence
"(0070,0060)",SQ,GraphicLayerSequence
"(0070,0062)",IS,GraphicLayerOrder
"(0070,0066)",US,GraphicLayerRecommendedDisplayGrayscaleValue
"(0070,0067)",US,GraphicLayerRecommendedDisplayRGBValue
"(0070,0068)",LO,GraphicLayerDescription
"(0070,0080)",CS,ContentLabel
"(0070,0081)",LO,ContentDescription
"(0070,0082)",DA,PresentationCreationDate
"(0070,0083)",TM,PresentationCreationTime
"(0070,0084)",PN,ContentCreatorName
"(0070,0086)",SQ,ContentCreatorIdentificationCodeSequence
"(0070,0087)",SQ,AlternateContentDescriptionSequence
"(0070,0100)",CS,PresentationSizeMode
"(0070,0101)",DS,PresentationPixelSpacing
"(0070,0102)",IS,PresentationPixelAspectRatio
"(0070,0103)",FL,PresentationPixelMagnificationRatio
"(0070,0207)",LO,GraphicGroupLabel
"(0070,0208)",ST,GraphicGroupDescription
"(0070,0209)",SQ,CompoundGraphicSequence
"(0070,0226)",UL,CompoundGraphicInstanceID
"(0070,0227)",LO,FontName
"(0070,0228)",CS,FontNameType
"(0070,0229)",LO,CSSFontName
"(0070,0230)",FD,RotationAngle
"(0070,0231)",SQ,TextStyleSequence
"(0070,0232)",SQ,LineStyleSequence
"(0070,0233)",SQ,FillStyleSequence
"(0070,0234)",SQ,GraphicGroupSequence
"(0070,0241)",US,TextColorCIELabValue
"(0070,0242)",CS,HorizontalAlignment
"(0070,0243)",CS,VerticalAlignment
"(0070,0244)",CS,ShadowStyle
"(0070,0245)",FL,ShadowOffsetX
"(0070,0246)",FL,ShadowOffsetY
"(0070,0247)",US,ShadowColorCIELabValue
"(0070,0248)",CS,Underlined
"(0070,0249)",CS,Bold
"(0070,0250)",CS,Italic
"(0070,0251)",US,PatternOnColorCIELabValue
"(0070,0252)",US,PatternOffColorCIELabValue
"(0070,0253)",FL,LineThickness
"(0070,0254)",CS,LineDashingStyle
"(0070,0255)",UL,LinePattern
"(0070,0256)",OB,FillPattern
"(0070,0257)",CS,FillMode
"(0070,0258)",FL,ShadowOpacity
"(0070,0261)",FL,GapLength
"(0070,0262)",FL,DiameterOfVisibility
"(0070,0273)",FL,RotationPoint
"(0070,0274)",CS,TickAlignment
"(0070,0278)",CS,ShowTickLabel
"(0070,0279)",CS,TickLabelAlignment
"(0070,0282)",CS,CompoundGraphicUnits
"(0070,0284)",FL,PatternOnOpacity
"(0070,0285)",FL,PatternOffOpacity
"(0070,0287)",SQ,MajorTicksSequence
"(0070,0288)",FL,TickPosition
"(0070,0289)",SH,TickLabel
"(0070,0294)",CS,CompoundGraphicType
"(0070,0295)",UL,GraphicGroupID
"(0070,0306)",CS,ShapeType
"(0070,0308)",SQ,RegistrationSequence
"(0070,0309)",SQ,MatrixRegistrationSequence
"(0070,030A)",SQ,MatrixSequence
"(0070,030B)",FD,FrameOfReferenceToDisplayedCoordinateSystemTransformationMatrix
"(0070,030C)",CS,FrameOfReferenceTransformationMatrixType
"(0070,030D)",SQ,RegistrationTypeCodeSequence
"(0070,030F)",ST,FiducialDescription
"(0070,0310)",SH,FiducialIdentifier
"(0070,0311)",SQ,FiducialIdentifierCodeSequence
"(0070,0312)",FD,ContourUncertaintyRadius
"(0070,0314)",SQ,UsedFiducialsSequence
"(0070,0318)",SQ,GraphicCoordinatesDataSequence
"(0070,031A)",UI,FiducialUID
"(0070,031B)",UI,ReferencedFiducialUID
"(0070,031C)",SQ,FiducialSetSequence
"(0070,031E)",SQ,FiducialSequence
"(0070,031F)",SQ,FiducialsPropertyCategoryCodeSequence
"(0070,0401)",US,GraphicLayerRecommendedDisplayCIELabValue
"(0070,0402)",SQ,BlendingSequence
"(0070,0403)",FL,RelativeOpacity
"(0070,0404)",SQ,ReferencedSpatialRegistrationSequence
"(0070,0405)",CS,BlendingPosition
"(0070,1101)",UI,PresentationDisplayCollectionUID
"(0070,1102)",UI,PresentationSequenceCollectionUID
"(0070,1103)",US,PresentationSequencePositionIndex
"(0070,1104)",SQ,RenderedImageReferenceSequence
"(0070,1201)",SQ,VolumetricPresentationStateInputSequence
"(0070,1202)",CS,PresentationInputType
"(0070,1203)",US,InputSequencePositionIndex
"(0070,1204)",CS,Crop
"(0070,1205)",US,CroppingSpecificationIndex
"(0070,1206)",CS,CompositingMethod
"(0070,1207)",US,VolumetricPresentationInputNumber
"(0070,1208)",CS,ImageVolumeGeometry
"(0070,1209)",UI,VolumetricPresentationInputSetUID
"(0070,120A)",SQ,VolumetricPresentationInputSetSequence
"(0070,120B)",CS,GlobalCrop
"(0070,120C)",US,GlobalCroppingSpecificationIndex
"(0070,120D)",CS,RenderingMethod
"(0070,1301)",SQ,VolumeCroppingSequence
"(0070,1302)",CS,VolumeCroppingMethod
"(0070,1303)",FD,BoundingBoxCrop
"(0070,1304)",SQ,ObliqueCroppingPlaneSequence
"(0070,1305)",FD,Plane
"(0070,1306)",FD,PlaneNormal
"(0070,1309)",US,CroppingSpecificationNumber
"(0070,1501)",CS,MultiPlanarReconstructionStyle
"(0070,1502)",CS,MPRThicknessType
"(0070,1503)",FD,MPRSlabThickness
"(0070,1505)",FD,MPRTopLeftHandCorner
"(0070,1507)",FD,MPRViewWidthDirection
"(0070,1508)",FD,MPRViewWidth
"(0070,150C)",UL,NumberOfVolumetricCurvePoints
"(0070,150D)",OD,VolumetricCurvePoints
"(0070,1511)",FD,MPRViewHeightDirection
"(0070,1512)",FD,MPRViewHeight
"(0070,1602)",CS,RenderProjection
"(0070,1603)",FD,ViewpointPosition
"(0070,1604)",FD,ViewpointLookAtPoint
"(0070,1605)",FD,ViewpointUpDirection
"(0070,1606)",FD,RenderFieldOfView
"(0070,1607)",FD,SamplingStepSize
"(0070,1701)",CS,ShadingStyle
"(0070,1702)",FD,AmbientReflectionIntensity
"(0070,1703)",FD,LightDirection
"(0070,1704)",FD,DiffuseReflectionIntensity
"(0070,1705)",FD,SpecularReflectionIntensity
"(0070,1706)",FD,Shininess
"(0070,1801)",SQ,PresentationStateClassificationComponentSequence
"(0070,1802)",CS,ComponentType
"(0070,1803)",SQ,ComponentInputSequence
"(0070,1804)",US,VolumetricPresentationInputIndex
"(0070,1805)",SQ,PresentationStateCompositorComponentSequence
"(0070,1806)",SQ,WeightingTransferFunctionSequence
"(0070,1807)",US,WeightingLookupTableDescriptor
"(0070,1808)",OB,WeightingLookupTableData
"(0070,1901)",SQ,VolumetricAnnotationSequence
"(0070,1903)",SQ,ReferencedStructuredContextSequence
"(0070,1904)",UI,ReferencedContentItem
"(0070,1905)",SQ,VolumetricPresentationInputAnnotationSequence
"(0070,1907)",CS,AnnotationClipping
"(0070,1A01)",CS,PresentationAnimationStyle
"(0070,1A03)",FD,RecommendedAnimationRate
"(0070,1A04)",SQ,AnimationCurveSequence
"(0070,1A05)",FD,AnimationStepSize
"(0070,1A06)",FD,SwivelRange
"(0070,1A07)",OD,VolumetricCurveUpDirections
"(0070,1A08)",SQ,VolumeStreamSequence
"(0070,1A09)",LO,RGBATransferFunctionDescription
"(0070,1B01)",SQ,AdvancedBlendingSequence
"(0070,1B02)",US,BlendingInputNumber
"(0070,1B03)",SQ,BlendingDisplayInputSequence
"(0070,1B04)",SQ,BlendingDisplaySequence
"(0070,1B06)",CS,BlendingMode
"(0070,1B07)",CS,TimeSeriesBlending
"(0070,1B08)",CS,GeometryForDisplay
"(0070,1B11)",SQ,ThresholdSequence
"(0070,1B12)",SQ,ThresholdValueSequence
"(0070,1B13)",CS,ThresholdType
"(0070,1B14)",FD,ThresholdValue
"(0072,0002)",SH,HangingProtocolName
"(0072,0004)",LO,HangingProtocolDescription
"(0072,0006)",CS,HangingProtocolLevel
"(0072,0008)",LO,HangingProtocolCreator
"(0072,000A)",DT,HangingProtocolCreationDateTime
"(0072,000C)",SQ,HangingProtocolDefinitionSequence
"(0072,000E)",SQ,HangingProtocolUserIdentificationCodeSequence
"(0072,0010)",LO,HangingProtocolUserGroupName
"(0072,0012)",SQ,SourceHangingProtocolSequence
"(0072,0014)",US,NumberOfPriorsReferenced
"(0072,0020)",SQ,ImageSetsSequence
"(0072,0022)",SQ,ImageSetSelectorSequence
"(0072,0024)",CS,ImageSetSelectorUsageFlag
"(0072,0026)",AT,SelectorAttribute
"(0072,0028)",US,SelectorValueNumber
"(0072,0030)",SQ,TimeBasedImageSetsSequence
"(0072,0032)",US,ImageSetNumber
"(0072,0034)",CS,ImageSetSelectorCategory
"(0072,0038)",US,RelativeTime
"(0072,003A)",CS,RelativeTimeUnits
"(0072,003C)",SS,AbstractPriorValue
"(0072,003E)",SQ,AbstractPriorCodeSequence
"(0072,0040)",LO,ImageSetLabel
"(0072,0050)",CS,SelectorAttributeVR
"(0072,0052)",AT,SelectorSequencePointer
"(0072,0054)",LO,SelectorSequencePointerPrivateCreator
"(0072,0056)",LO,SelectorAttributePrivateCreator
"(0072,005E)",AE,SelectorAEValue
"(0072,005F)",AS,SelectorASValue
"(0072,0060)",AT,SelectorATValue
"(0072,0061)",DA,SelectorDAValue
"(0072,0062)",CS,SelectorCSValue
"(0072,0063)",DT,SelectorDTValue
"(0072,0064)",IS,SelectorISValue
"(0072,0065)",OB,SelectorOBValue
"(0072,0066)",LO,SelectorLOValue
"(0072,0067)",OF,SelectorOFValue
"(0072,0068)",LT,SelectorLTValue
"(0072,0069)",OW,SelectorOWValue
"(0072,006A)",PN,SelectorPNValue
"(0072,006B)",TM,SelectorTMValue
"(0072,006C)",SH,SelectorSHValue
"(0072,006D)",UN,SelectorUNValue
"(0072,006E)",ST,SelectorSTValue
"(0072,006F)",UC,SelectorUCValue
"(0072,0070)",UT,SelectorUTValue
"(0072,0071)",UR,SelectorURValue
"(0072,0072)",DS,SelectorDSValue
"(0072,0073)",OD,SelectorODValue
"(0072,0074)",FD,SelectorFDValue
"(0072,0075)",OL,SelectorOLValue
"(0072,0076)",FL,SelectorFLValue
"(0072,0078)",UL,SelectorULValue
"(0072,007A)",US,SelectorUSValue
"(0072,007C)",SL,SelectorSLValue
"(0072,007E)",SS,SelectorSSValue
"(0072,007F)",UI,SelectorUIValue
"(0072,0080)",SQ,SelectorCodeSequenceValue
"(0072,0100)",US,NumberOfScreens
"(0072,0102)",SQ,NominalScreenDefinitionSequence
"(0072,0104)",US,NumberOfVerticalPixels
"(0072,0106)",US,NumberOfHorizontalPixels
"(0072,0108)",FD,DisplayEnvironmentSpatialPosition
"(0072,010A)",US,ScreenMinimumGrayscaleBitDepth
"(0072,010C)",US,ScreenMinimumColorBitDepth
"(0072,010E)",US,ApplicationMaximumRepaintTime
"(0072,0200)",SQ,DisplaySetsSequence
"(0072,0202)",US,DisplaySetNumber
"(0072,0203)",LO,DisplaySetLabel
"(0072,0204)",US,DisplaySetPresentationGroup
"(0072,0206)",LO,DisplaySetPresentationGroupDescription
"(0072,0208)",CS,PartialDataDisplayHandling
"(0072,0210)",SQ,SynchronizedScrollingSequence
"(0072,0212)",US,DisplaySetScrollingGroup
"(0072,0214)",SQ,NavigationIndicatorSequence
"(0072,0216)",US,NavigationDisplaySet
"(0072,0218)",US,ReferenceDisplaySets
"(0072,0300)",SQ,ImageBoxesSequence
"(0072,0302)",US,ImageBoxNumber
"(0072,0304)",CS,ImageBoxLayoutType
"(0072,0306)",US,ImageBoxTileHorizontalDimension
"(0072,0308)",US,ImageBoxTileVerticalDimension
"(0072,0310)",CS,ImageBoxScrollDirection
"(0072,0312)",CS,ImageBoxSmallScrollType
"(0072,0314)",US,ImageBoxSmallScrollAmount
"(0072,0316)",CS,ImageBoxLargeScrollType
"(0072,0318)",US,ImageBoxLargeScrollAmount
"(0072,0320)",US,ImageBoxOverlapPriority
"(0072,0330)",FD,CineRelativeToRealTime
"(0072,0400)",SQ,FilterOperationsSequence
"(0072,0402)",CS,FilterByCategory
"(0072,0404)",CS,FilterByAttributePresence
"(0072,0406)",CS,FilterByOperator
"(0072,0420)",US,StructuredDisplayBackgroundCIELabValue
"(0072,0421)",US,EmptyImageBoxCIELabValue
"(0072,0422)",SQ,StructuredDisplayImageBoxSequence
"(0072,0424)",SQ,StructuredDisplayTextBoxSequence
"(0072,0427)",SQ,ReferencedFirstFrameSequence
"(0072,0430)",SQ,ImageBoxSynchronizationSequence
"(0072,0432)",US,SynchronizedImageBoxList
"(0072,0434)",CS,TypeOfSynchronization
"(0072,0500)",CS,BlendingOperationType
"(0072,0510)",CS,ReformattingOperationType
"(0072,0512)",FD,ReformattingThickness
"(0072,0514)",FD,ReformattingInterval
"(0072,0516)",CS,ReformattingOperationInitialViewDirection
"(0072,0520)",CS,ThreeDRenderingType
"(0072,0600)",SQ,SortingOperationsSequence
"(0072,0602)",CS,SortByCategory
"(0072,0604)",CS,SortingDirection
"(0072,0700)",CS,DisplaySetPatientOrientation
"(0072,0702)",CS,VOIType
"(0072,0704)",CS,PseudoColorType
"(0072,0705)",SQ,PseudoColorPaletteInstanceReferenceSequence
"(0072,0706)",CS,ShowGrayscaleInverted
"(0072,0710)",CS,ShowImageTrueSizeFlag
"(0072,0712)",CS,ShowGraphicAnnotationFlag
"(0072,0714)",CS,ShowPatientDemographicsFlag
"(0072,0716)",CS,ShowAcquisitionTechniquesFlag
"(0072,0717)",CS,DisplaySetHorizontalJustification
"(0072,0718)",CS,DisplaySetVerticalJustification
"(0074,0120)",FD,ContinuationStartMeterset
"(0074,0121)",FD,ContinuationEndMeterset
"(0074,1000)",CS,ProcedureStepState
"(0074,1002)",SQ,ProcedureStepProgressInformationSequence
"(0074,1004)",DS,ProcedureStepProgress
"(0074,1006)",ST,ProcedureStepProgressDescription
"(0074,1007)",SQ,ProcedureStepProgressParametersSequence
"(0074,1008)",SQ,ProcedureStepCommunicationsURISequence
"(0074,100A)",UR,ContactURI
"(0074,100C)",LO,ContactDisplayName
"(0074,100E)",SQ,ProcedureStepDiscontinuationReasonCodeSequence
"(0074,1020)",SQ,BeamTaskSequence
"(0074,1022)",CS,BeamTaskType
"(0074,1024)",IS,BeamOrderIndexTrial
"(0074,1025)",CS,AutosequenceFlag
"(0074,1026)",FD,TableTopVerticalAdjustedPosition
"(0074,1027)",FD,TableTopLongitudinalAdjustedPosition
"(0074,1028)",FD,TableTopLateralAdjustedPosition
"(0074,102A)",FD,PatientSupportAdjustedAngle
"(0074,102B)",FD,TableTopEccentricAdjustedAngle
"(0074,102C)",FD,TableTopPitchAdjustedAngle
"(0074,102D)",FD,TableTopRollAdjustedAngle
"(0074,1030)",SQ,DeliveryVerificationImageSequence
"(0074,1032)",CS,VerificationImageTiming
"(0074,1034)",CS,DoubleExposureFlag
"(0074,1036)",CS,DoubleExposureOrdering
"(0074,1038)",DS,DoubleExposureMetersetTrial
"(0074,103A)",DS,DoubleExposureFieldDeltaTrial
"(0074,1040)",SQ,RelatedReferenceRTImageSequence
"(0074,1042)",SQ,GeneralMachineVerificationSequence
"(0074,1044)",SQ,ConventionalMachineVerificationSequence
"(0074,1046)",SQ,IonMachineVerificationSequence
"(0074,1048)",SQ,FailedAttributesSequence
"(0074,104A)",SQ,OverriddenAttributesSequence
"(0074,104C)",SQ,ConventionalControlPointVerificationSequence
"(0074,104E)",SQ,IonControlPointVerificationSequence
"(0074,1050)",SQ,AttributeOccurrenceSequence
"(0074,1052)",AT,AttributeOccurrencePointer
"(0074,1054)",UL,AttributeItemSelector
"(0074,1056)",LO,AttributeOccurrencePrivateCreator
"(0074,1057)",IS,SelectorSequencePointerItems
"(0074,1200)",CS,ScheduledProcedureStepPriority
"(0074,1202)",LO,WorklistLabel
"(0074,1204)",LO,ProcedureStepLabel
"(0074,1210)",SQ,ScheduledProcessingParametersSequence
"(0074,1212)",SQ,PerformedProcessingParametersSequence
"(0074,1216)",SQ,UnifiedProcedureStepPerformedProcedureSequence
"(0074,1220)",SQ,RelatedProcedureStepSequence
"(0074,1222)",LO,ProcedureStepRelationshipType
"(0074,1224)",SQ,ReplacedProcedureStepSequence
"(0074,1230)",LO,DeletionLock
"(0074,1234)",AE,ReceivingAE
"(0074,1236)",AE,RequestingAE
"(0074,1238)",LT,ReasonForCancellation
"(0074,1242)",CS,SCPStatus
"(0074,1244)",CS,SubscriptionListStatus
"(0074,1246)",CS,UnifiedProcedureStepListStatus
"(0074,1324)",UL,BeamOrderIndex
"(0074,1338)",FD,DoubleExposureMeterset
"(0074,133A)",FD,DoubleExposureFieldDelta
"(0074,1401)",SQ,BrachyTaskSequence
"(0074,1402)",DS,ContinuationStartTotalReferenceAirKerma
"(0074,1403)",DS,ContinuationEndTotalReferenceAirKerma
"(0074,1404)",IS,ContinuationPulseNumber
"(0074,1405)",SQ,ChannelDeliveryOrderSequence
"(0074,1406)",IS,ReferencedChannelNumber
"(0074,1407)",DS,StartCumulativeTimeWeight
"(0074,1408)",DS,EndCumulativeTimeWeight
"(0074,1409)",SQ,OmittedChannelSequence
"(0074,140A)",CS,ReasonForChannelOmission
"(0074,140B)",LO,ReasonForChannelOmissionDescription
"(0074,140C)",IS,ChannelDeliveryOrderIndex
"(0074,140D)",SQ,ChannelDeliveryContinuationSequence
"(0074,140E)",SQ,OmittedApplicationSetupSequence
"(0076,0001)",LO,ImplantAssemblyTemplateName
"(0076,0003)",LO,ImplantAssemblyTemplateIssuer
"(0076,0006)",LO,ImplantAssemblyTemplateVersion
"(0076,0008)",SQ,ReplacedImplantAssemblyTemplateSequence
"(0076,000A)",CS,ImplantAssemblyTemplateType
"(0076,000C)",SQ,OriginalImplantAssemblyTemplateSequence
"(0076,000E)",SQ,DerivationImplantAssemblyTemplateSequence
"(0076,0010)",SQ,ImplantAssemblyTemplateTargetAnatomySequence
"(0076,0020)",SQ,ProcedureTypeCodeSequence
"(0076,0030)",LO,SurgicalTechnique
"(0076,0032)",SQ,ComponentTypesSequence
"(0076,0034)",SQ,ComponentTypeCodeSequence
"(0076,0036)",CS,ExclusiveComponentType
"(0076,0038)",CS,MandatoryComponentType
"(0076,0040)",SQ,ComponentSequence
"(0076,0055)",US,ComponentID
"(0076,0060)",SQ,ComponentAssemblySequence
"(0076,0070)",US,Component1ReferencedID
"(0076,0080)",US,Component1ReferencedMatingFeatureSetID
"(0076,0090)",US,Component1ReferencedMatingFeatureID
"(0076,00A0)",US,Component2ReferencedID
"(0076,00B0)",US,Component2ReferencedMatingFeatureSetID
"(0076,00C0)",US,Component2ReferencedMatingFeatureID
"(0078,0001)",LO,ImplantTemplateGroupName
"(0078,0010)",ST,ImplantTemplateGroupDescription
"(0078,0020)",LO,ImplantTemplateGroupIssuer
"(0078,0024)",LO,ImplantTemplateGroupVersion
"(0078,0026)",SQ,ReplacedImplantTemplateGroupSequence
"(0078,0028)",SQ,ImplantTemplateGroupTargetAnatomySequence
"(0078,002A)",SQ,ImplantTemplateGroupMembersSequence
"(0078,002E)",US,ImplantTemplateGroupMemberID
"(0078,0050)",FD,ThreeDImplantTemplateGroupMemberMatchingPoint
"(0078,0060)",FD,ThreeDImplantTemplateGroupMemberMatchingAxes
"(0078,0070)",SQ,ImplantTemplateGroupMemberMatching2DCoordinatesSequence
"(0078,0090)",FD,TwoDImplantTemplateGroupMemberMatchingPoint
"(0078,00A0)",FD,TwoDImplantTemplateGroupMemberMatchingAxes
"(0078,00B0)",SQ,ImplantTemplateGroupVariationDimensionSequence
"(0078,00B2)",LO,ImplantTemplateGroupVariationDimensionName
"(0078,00B4)",SQ,ImplantTemplateGroupVariationDimensionRankSequence
"(0078,00B6)",US,ReferencedImplantTemplateGroupMemberID
"(0078,00B8)",US,ImplantTemplateGroupVariationDimensionRank
"(0080,0001)",SQ,SurfaceScanAcquisitionTypeCodeSequence
"(0080,0002)",SQ,SurfaceScanModeCodeSequence
"(0080,0003)",SQ,RegistrationMethodCodeSequence
"(0080,0004)",FD,ShotDurationTime
"(0080,0005)",FD,ShotOffsetTime
"(0080,0006)",US,SurfacePointPresentationValueData
"(0080,0007)",US,SurfacePointColorCIELabValueData
"(0080,0008)",SQ,UVMappingSequence
"(0080,0009)",SH,TextureLabel
"(0080,0010)",OF,UValueData
"(0080,0011)",OF,VValueData
"(0080,0012)",SQ,ReferencedTextureSequence
"(0080,0013)",SQ,ReferencedSurfaceDataSequence
"(0082,0001)",CS,AssessmentSummary
"(0082,0003)",UT,AssessmentSummaryDescription
"(0082,0004)",SQ,AssessedSOPInstanceSequence
"(0082,0005)",SQ,ReferencedComparisonSOPInstanceSequence
"(0082,0006)",UL,NumberOfAssessmentObservations
"(0082,0007)",SQ,AssessmentObservationsSequence
"(0082,0008)",CS,ObservationSignificance
"(0082,000A)",UT,ObservationDescription
"(0082,000C)",SQ,StructuredConstraintObservationSequence
"(0082,0010)",SQ,AssessedAttributeValueSequence
"(0082,0016)",LO,AssessmentSetID
"(0082,0017)",SQ,AssessmentRequesterSequence
"(0082,0018)",LO,SelectorAttributeName
"(0082,0019)",LO,SelectorAttributeKeyword
"(0082,0021)",SQ,AssessmentTypeCodeSequence
"(0082,0022)",SQ,ObservationBasisCodeSequence
"(0082,0023)",LO,AssessmentLabel
"(0082,0032)",CS,ConstraintType
"(0082,0033)",UT,SpecificationSelectionGuidance
"(0082,0034)",SQ,ConstraintValueSequence
